"","driverId","constructorId","grid","position","laps","milliseconds","rank","fastestLapSpeed"
"14492",243,75,23,"\N",3,"\N","\N","\N"
"14493",200,1,5,"\N",2,"\N","\N","\N"
"14494",238,32,11,"\N",1,"\N","\N","\N"
"14495",294,75,6,"\N",1,"\N","\N","\N"
"14496",207,73,15,"\N",1,"\N","\N","\N"
"14497",230,37,9,"\N",1,"\N","\N","\N"
"14498",276,66,20,"\N",0,"\N","\N","\N"
"14499",295,57,0,"\N",0,"\N","\N","\N"
"14500",245,74,0,"\N",0,"\N","\N","\N"
"14501",182,6,1,"1",59,"6178175","\N","\N"
"14502",224,1,2,"2",59,"6183118","\N","\N"
"14503",200,1,9,"3",59,"6225812","\N","\N"
"14504",231,64,15,"4",59,"6227650","\N","\N"
"14505",238,32,14,"5",59,"6228161","\N","\N"
"14506",222,25,10,"6",59,"6228496","\N","\N"
"14507",230,37,6,"7",59,"6282206","\N","\N"
"14508",233,37,13,"8",58,"\N","\N","\N"
"14509",187,67,12,"9",57,"\N","\N","\N"
"14510",290,56,23,"10",55,"\N","\N","\N"
"14511",252,202,7,"\N",52,"\N","\N","\N"
"14512",205,32,19,"\N",49,"\N","\N","\N"
"14513",239,64,18,"\N",46,"\N","\N","\N"
"14514",295,57,22,"\N",41,"\N","\N","\N"
"14515",223,6,11,"\N",0,"\N","\N","\N"
"14516",197,202,4,"\N",19,"\N","\N","\N"
"14517",199,34,3,"\N",9,"\N","\N","\N"
"14518",207,73,5,"\N",9,"\N","\N","\N"
"14519",294,75,17,"\N",5,"\N","\N","\N"
"14520",277,25,20,"\N",5,"\N","\N","\N"
"14521",221,25,8,"\N",2,"\N","\N","\N"
"14522",250,34,16,"\N",2,"\N","\N","\N"
"14523",172,3,21,"\N",0,"\N","\N","\N"
"14524",275,3,24,"\N",0,"\N","\N","\N"
"14525",304,1,10,"1",53,"6062010","\N","\N"
"14526",182,6,8,"2",53,"6071280","\N","\N"
"14527",223,6,2,"3",53,"6082420","\N","\N"
"14528",305,1,9,"4",53,"6093800","\N","\N"
"14529",306,66,14,"5",53,"6113850","\N","\N"
"14530",221,25,15,"6",53,"6174490","\N","\N"
"14531",199,34,6,"7",52,"\N","\N","\N"
"14532",307,37,19,"8",52,"\N","\N","\N"
"14533",280,66,21,"9",52,"\N","\N","\N"
"14534",224,1,3,"10",52,"\N","\N","\N"
"14535",265,26,25,"11",51,"\N","\N","\N"
"14536",187,34,20,"12",49,"\N","\N","\N"
"14537",238,32,1,"13",48,"\N","\N","\N"
"14538",289,26,17,"\N",45,"\N","\N","\N"
"14539",235,32,7,"\N",36,"\N","\N","\N"
"14540",308,34,22,"\N",36,"\N","\N","\N"
"14541",233,37,23,"\N",31,"\N","\N","\N"
"14542",296,66,24,"\N",31,"\N","\N","\N"
"14543",222,25,12,"\N",25,"\N","\N","\N"
"14544",250,63,11,"\N",21,"\N","\N","\N"
"14545",232,80,13,"\N",19,"\N","\N","\N"
"14546",231,37,5,"\N",11,"\N","\N","\N"
"14547",200,63,18,"\N",10,"\N","\N","\N"
"14548",309,58,4,"\N",1,"\N","\N","\N"
"14549",197,58,16,"\N",0,"\N","\N","\N"
"14550",224,1,1,"1",32,"5077060","\N","\N"
"14551",223,6,8,"2",32,"5090630","\N","\N"
"14552",235,32,5,"3",31,"\N","\N","\N"
"14553",250,63,12,"4",31,"\N","\N","\N"
"14554",305,1,7,"5",31,"\N","\N","\N"
"14555",238,32,4,"6",31,"\N","\N","\N"
"14556",199,34,2,"7",31,"\N","\N","\N"
"14557",221,25,16,"8",31,"\N","\N","\N"
"14558",231,37,18,"9",31,"\N","\N","\N"
"14559",306,66,17,"10",31,"\N","\N","\N"
"14560",289,26,21,"11",31,"\N","\N","\N"
"14561",304,1,11,"12",31,"\N","\N","\N"
"14562",222,25,14,"13",31,"\N","\N","\N"
"14563",280,66,22,"14",30,"\N","\N","\N"
"14564",308,34,24,"15",30,"\N","\N","\N"
"14565",296,66,23,"16",30,"\N","\N","\N"
"14566",200,63,10,"17",30,"\N","\N","\N"
"14567",187,34,15,"\N",27,"\N","\N","\N"
"14568",233,37,13,"\N",24,"\N","\N","\N"
"14569",197,58,19,"\N",21,"\N","\N","\N"
"14570",232,80,9,"\N",20,"\N","\N","\N"
"14571",309,58,6,"\N",10,"\N","\N","\N"
"14572",307,37,20,"\N",8,"\N","\N","\N"
"14573",182,6,25,"\N",2,"\N","\N","\N"
"14574",265,26,3,"\N",2,"\N","\N","\N"
"14575",199,34,4,"1",78,"6160960","\N","\N"
"14576",306,66,11,"2",78,"6194900","\N","\N"
"14577",305,1,12,"3",78,"6203120","\N","\N"
"14578",221,25,15,"4",78,"6205150","\N","\N"
"14579",233,37,7,"5",78,"6207190","\N","\N"
"14580",232,80,3,"6",78,"6217000","\N","\N"
"14581",224,1,5,"7",78,"6229350","\N","\N"
"14582",222,25,8,"8",78,"6231500","\N","\N"
"14583",304,1,9,"9",77,"\N","\N","\N"
"14584",230,37,19,"10",77,"\N","\N","\N"
"14585",250,63,2,"11",77,"\N","\N","\N"
"14586",289,26,18,"12",77,"\N","\N","\N"
"14587",251,32,22,"13",76,"\N","\N","\N"
"14588",292,25,24,"14",76,"\N","\N","\N"
"14589",296,66,25,"15",75,"\N","\N","\N"
"14590",182,6,1,"16",74,"\N","\N","\N"
"14591",308,34,23,"17",74,"\N","\N","\N"
"14592",280,66,21,"18",72,"\N","\N","\N"
"14593",293,1,20,"19",71,"\N","\N","\N"
"14594",223,6,6,"\N",65,"\N","\N","\N"
"14595",187,34,13,"\N",54,"\N","\N","\N"
"14596",235,32,10,"\N",31,"\N","\N","\N"
"14597",231,64,14,"\N",13,"\N","\N","\N"
"14598",200,63,17,"\N",11,"\N","\N","\N"
"14599",310,32,26,"\N",6,"\N","\N","\N"
"14600",238,32,16,"\N",2,"\N","\N","\N"
"14601",311,80,27,"\N",0,"\N","\N","\N"
"14602",182,6,1,"1",84,"7229560","\N","\N"
"14603",223,6,3,"2",84,"7265170","\N","\N"
"14604",224,1,4,"3",83,"\N","\N","\N"
"14605",233,37,13,"4",82,"\N","\N","\N"
"14606",222,25,9,"5",82,"\N","\N","\N"
"14607",304,1,8,"6",82,"\N","\N","\N"
"14608",312,58,21,"7",81,"\N","\N","\N"
"14609",221,25,16,"8",81,"\N","\N","\N"
"14610",305,1,17,"9",81,"\N","\N","\N"
"14611",231,64,10,"10",81,"\N","\N","\N"
"14612",187,34,15,"11",80,"\N","\N","\N"
"14613",280,66,20,"12",80,"\N","\N","\N"
"14614",250,63,14,"13",78,"\N","\N","\N"
"14615",314,77,25,"14",76,"\N","\N","\N"
"14616",197,58,12,"\N",73,"\N","\N","\N"
"14617",289,26,19,"\N",43,"\N","\N","\N"
"14618",232,80,7,"\N",37,"\N","\N","\N"
"14619",200,63,18,"\N",35,"\N","\N","\N"
"14620",296,66,22,"\N",27,"\N","\N","\N"
"14621",235,32,5,"\N",26,"\N","\N","\N"
"14622",238,32,2,"\N",23,"\N","\N","\N"
"14623",278,78,23,"\N",22,"\N","\N","\N"
"14624",313,34,24,"\N",14,"\N","\N","\N"
"14625",199,34,6,"\N",12,"\N","\N","\N"
"14626",306,66,11,"\N",2,"\N","\N","\N"
"14627",265,26,0,"\N",0,"\N","\N","\N"
"14628",311,80,0,"\N",0,"\N","\N","\N"
"14629",224,1,4,"1",85,"6260570","\N","\N"
"14630",182,6,3,"2",85,"6260920","\N","\N"
"14631",222,25,2,"3",85,"6306180","\N","\N"
"14632",223,6,1,"4",85,"6312590","\N","\N"
"14633",306,66,7,"5",85,"6328620","\N","\N"
"14634",304,1,12,"6",85,"6331110","\N","\N"
"14635",305,1,13,"7",84,"\N","\N","\N"
"14636",289,26,29,"8",83,"\N","\N","\N"
"14637",230,37,31,"9",83,"\N","\N","\N"
"14638",314,77,23,"10",83,"\N","\N","\N"
"14639",187,34,19,"11",83,"\N","\N","\N"
"14640",265,26,21,"12",82,"\N","\N","\N"
"14641",197,58,17,"13",82,"\N","\N","\N"
"14642",298,80,30,"14",82,"\N","\N","\N"
"14643",267,57,14,"15",82,"\N","\N","\N"
"14644",296,66,25,"16",82,"\N","\N","\N"
"14645",269,34,27,"17",81,"\N","\N","\N"
"14646",312,58,18,"18",80,"\N","\N","\N"
"14647",235,32,16,"\N",72,"\N","\N","\N"
"14648",252,79,20,"\N",66,"\N","\N","\N"
"14649",199,34,24,"\N",62,"\N","\N","\N"
"14650",238,32,5,"\N",56,"\N","\N","\N"
"14651",221,25,28,"\N",53,"\N","\N","\N"
"14652",200,63,26,"\N",53,"\N","\N","\N"
"14653",315,34,11,"\N",53,"\N","\N","\N"
"14654",250,63,8,"\N",50,"\N","\N","\N"
"14655",313,34,22,"\N",49,"\N","\N","\N"
"14656",231,64,9,"\N",45,"\N","\N","\N"
"14657",232,80,6,"\N",29,"\N","\N","\N"
"14658",280,66,15,"\N",12,"\N","\N","\N"
"14659",233,37,10,"\N",6,"\N","\N","\N"
"14660",316,63,0,"\N",0,"\N","\N","\N"
"14661",238,32,3,"1",78,"7083700","\N","\N"
"14662",222,25,5,"2",78,"7112500","\N","\N"
"14663",197,58,6,"3",78,"7132600","\N","\N"
"14664",223,6,2,"4",78,"7146800","\N","\N"
"14665",224,1,13,"5",77,"\N","\N","\N"
"14666",187,34,23,"6",77,"\N","\N","\N"
"14667",289,26,21,"7",76,"\N","\N","\N"
"14668",265,26,26,"8",75,"\N","\N","\N"
"14669",221,25,4,"9",74,"\N","\N","\N"
"14670",280,66,27,"\N",62,"\N","\N","\N"
"14671",235,32,19,"\N",34,"\N","\N","\N"
"14672",182,6,1,"\N",32,"\N","\N","\N"
"14673",231,64,7,"\N",27,"\N","\N","\N"
"14674",305,1,10,"\N",11,"\N","\N","\N"
"14675",199,34,8,"\N",5,"\N","\N","\N"
"14676",296,66,22,"\N",4,"\N","\N","\N"
"14677",267,57,25,"\N",4,"\N","\N","\N"
"14678",233,37,9,"\N",3,"\N","\N","\N"
"14679",306,66,11,"\N",0,"\N","\N","\N"
"14680",304,1,12,"\N",0,"\N","\N","\N"
"14681",232,80,14,"\N",0,"\N","\N","\N"
"14682",230,37,15,"\N",0,"\N","\N","\N"
"14683",312,58,16,"\N",0,"\N","\N","\N"
"14684",250,63,18,"\N",0,"\N","\N","\N"
"14685",314,77,24,"\N",0,"\N","\N","\N"
"14686",200,63,17,"\N",0,"\N","\N","\N"
"14687",278,78,20,"\N",0,"\N","\N","\N"
"14688",313,34,0,"\N",0,"\N","\N","\N"
"14689",222,25,2,"1",80,"7111391","\N","\N"
"14690",221,25,1,"2",80,"7111771","\N","\N"
"14691",231,64,6,"3",80,"7114716","\N","\N"
"14692",224,1,9,"4",80,"7164898","\N","\N"
"14693",197,58,8,"5",80,"7187794","\N","\N"
"14694",289,26,15,"6",79,"\N","\N","\N"
"14695",265,26,18,"7",79,"\N","\N","\N"
"14696",311,80,21,"8",79,"\N","\N","\N"
"14697",313,34,20,"9",79,"\N","\N","\N"
"14698",230,37,17,"10",78,"\N","\N","\N"
"14699",187,34,14,"11",77,"\N","\N","\N"
"14700",267,57,26,"\N",77,"\N","\N","\N"
"14701",182,6,3,"\N",70,"\N","\N","\N"
"14702",317,37,16,"\N",59,"\N","\N","\N"
"14703",304,1,12,"\N",56,"\N","\N","\N"
"14704",200,63,22,"\N",53,"\N","\N","\N"
"14705",199,34,10,"\N",30,"\N","\N","\N"
"14706",235,32,7,"\N",27,"\N","\N","\N"
"14707",223,6,4,"\N",24,"\N","\N","\N"
"14708",250,63,24,"\N",15,"\N","\N","\N"
"14709",238,32,5,"\N",8,"\N","\N","\N"
"14710",316,63,25,"\N",8,"\N","\N","\N"
"14711",305,1,11,"\N",5,"\N","\N","\N"
"14712",306,66,13,"\N",3,"\N","\N","\N"
"14713",318,58,23,"\N",2,"\N","\N","\N"
"14714",280,66,19,"\N",0,"\N","\N","\N"
"14715",308,80,0,"\N",0,"\N","\N","\N"
"14716",182,6,1,"1",75,"6180350","\N","\N"
"14717",223,6,2,"2",75,"6188600","\N","\N"
"14718",224,1,3,"3",75,"6210620","\N","\N"
"14719",305,1,4,"4",75,"6211640","\N","\N"
